event,ML_event_mean,ML_event_std,ML_event_median,n_station,distance_min_km,distance_max_km,distance_mean_km,header_ML_mean
20190714014956_ML3.5,9.703780798814082,1.1273961268869983,10.313533572576418,8,33.68833541870117,183.01864624023438,95.721604347229,3.5
20190714151156_ML3.6,10.485311042478006,0.4395206016884995,10.512516556403922,8,81.56531524658203,358.1656799316406,217.9470796585083,3.5999999046325684
20190720225038_ML3.8,10.34394996650596,0.756563056011158,10.569643999922386,3,164.8399200439453,274.7142333984375,207.9639689127604,3.799999952316284
20190827092730_ML3.1,10.0254684666686,0.28587010308773825,9.992991884694307,4,49.607845306396484,269.1282653808594,137.84760761260986,3.0999999046325684
20190830222352_ML4.3,10.732152713845808,0.18762249038786974,10.76594884938816,8,180.92506408691406,392.34375,283.1843013763428,4.300000190734863
20190901071056_ML3.0,10.740077391140911,0.6635425767988555,10.740077391140911,2,119.89676666259766,149.9394073486328,134.91808700561523,3.0
20190901090956_ML3.5,10.490375845927002,0.3173970022804082,10.522991676589688,9,72.13204193115234,358.7647705078125,192.99019622802734,3.5
20190922075530_ML3.9,10.886543047038879,0.06236274111371505,10.890389897078787,3,118.05650329589844,200.54605102539062,159.27362569173178,3.9000000953674316
20191006043335_ML3.4,9.758425130640319,1.176176015560716,10.245252709798406,6,12.046126365661621,250.5486297607422,138.8565214474996,3.4000000953674316
20191103001530_ML3.3,10.343224006734783,0.28022059408884964,10.39847098999909,5,120.11654663085938,203.12521362304688,161.10466613769532,3.299999952316284
20191115110831_ML3.5,10.47257256037533,0.32779383913964893,10.511733216616227,5,130.01126098632812,223.2196044921875,177.53748168945313,3.5
20191119004305_ML3.7,10.632107475605606,0.21280343178734212,10.63874530006385,6,122.42530059814453,332.826904296875,214.31162134806314,3.700000047683716
20191120083156_ML4.1,10.543294570089932,1.0249198197676055,10.65948106484931,10,31.37030792236328,402.0098571777344,277.7586639404297,4.099999904632568
20191120083223_ML4.1,10.644483929958056,0.2651572274212408,10.497125267289892,6,241.98011779785156,387.4294128417969,316.083501180013,4.099999904632568
20191122080718_ML3.2,10.17697617701986,0.12025770540506407,10.22914860502964,4,130.68008422851562,243.9780731201172,175.61928176879883,3.200000047683716
20191127212856_ML3.0,8.985082775266335,1.0879348730731995,9.395375440383665,3,28.221269607543945,82.22691345214844,52.82841428120931,3.0
20191127234457_ML4.8,11.715705205706868,0.1599773914737661,11.765771674250907,7,109.15680694580078,404.55755615234375,237.6240724836077,4.800000190734863
20191128005956_ML3.0,10.247135964093832,0.17176258936693056,10.205745442722359,3,110.00868225097656,163.61985778808594,129.39576721191406,3.0
20191201103456_ML3.0,10.306324131065239,0.10107611986985161,10.274784919023952,4,64.21571350097656,179.02362060546875,122.65580368041992,3.0
20191203060956_ML3.1,10.302057902500595,0.24689241522408537,10.255375844748272,4,60.218074798583984,175.1492919921875,119.42793560028076,3.0999999046325684
20191228034224_ML3.0,9.999675993199071,0.3957880035416838,10.010671808806523,5,131.878662109375,224.58843994140625,179.03858947753906,3.0
20191230123956_ML3.1,9.97115236188897,0.32021963000634446,9.829195510404668,7,53.06830978393555,240.20860290527344,160.7239886692592,3.0999999046325684
20200101040503_ML3.2,10.247861531427434,0.13285607692891624,10.283616493422421,6,116.58329772949219,241.22996520996094,176.03417460123697,3.200000047683716
20200103123939_ML3.1,10.25436857233756,0.21022819982929525,10.25470362267906,7,100.75894927978516,249.80364990234375,170.4983389718192,3.0999999046325684
20200122212559_ML4.1,10.730616669777731,0.19835766266315139,10.713093509170083,7,180.92520141601562,381.0425720214844,276.9359610421317,4.099999904632568
20200219092617_ML3.3,10.582926070003404,0.27617267703209986,10.54102295903419,7,61.307552337646484,264.4635009765625,161.46987642560686,3.299999952316284
20200228181235_ML4.0,10.693349355437453,0.30634114481482844,10.657336344244458,8,174.12733459472656,425.9822692871094,323.5114116668701,4.0
20200229081258_ML2.6,9.729389499850996,0.2934963725717303,9.677102490741861,8,54.68782424926758,327.4145812988281,179.78248929977417,2.5999999046325684
20200312211615_ML3.1,10.17497392167388,0.26958471977002424,10.233100623975696,7,121.26374816894531,237.3206787109375,194.78736223493303,3.0999999046325684
20200321051715_ML2.1,8.976825883419963,0.34283408396903037,8.959485294037714,4,28.422698974609375,137.46624755859375,93.73287200927734,2.0999999046325684
20200329053125_ML2.1,8.778231164953327,0.45111779390622686,8.818477091199345,4,37.96985626220703,85.31893157958984,61.10268688201904,2.0999999046325684
20200403224444_ML2.0,9.439583571436675,0.26632683574229904,9.484588750560977,3,70.41111755371094,115.82333374023438,94.24207814534505,2.0
20200410200151_ML4.3,10.782891061995388,0.324144390606203,10.733442262005886,13,172.0963134765625,532.7078857421875,331.64369436410755,4.300000190734863
20200418115437_ML2.5,9.253202814859973,0.48425452884913045,9.2296146092063,6,42.470794677734375,175.44375610351562,92.64049021402995,2.5
20200505215456_ML3.3,10.135591343425087,0.8049668706912618,10.370692247286392,9,44.80533218383789,216.81588745117188,120.3306867811415,3.299999952316284
20200615164203_ML3.4,9.702447118855961,0.9786514781392501,9.884337216411431,7,23.87666893005371,240.98941040039062,119.06716019766671,3.4000000953674316
20200616061112_ML4.8,11.535043678837356,0.3586167318298393,11.646980778837635,13,71.7759780883789,504.64862060546875,268.63831211970404,4.800000190734863
20200616085400_ML2.0,8.498893330190343,0.47312308884823706,8.420404794489373,3,21.019479751586914,123.0810317993164,65.22004508972168,2.0
20200616150212_ML2.5,8.688842043266602,0.8570522929154676,8.6896506163799,3,24.69209098815918,75.10014343261719,51.93972969055176,2.5
20200616180823_ML2.1,8.808791683975869,0.7716321455398413,9.08301262802378,4,22.28849220275879,124.43588256835938,67.84562730789185,2.0999999046325684
20200616204631_ML2.8,9.497384844251512,0.6758490894787349,9.718246469435073,8,28.63528060913086,246.5675506591797,143.17518281936646,2.799999952316284
20200618191525_ML2.3,9.209881992419003,0.3772725961090876,9.355372836023413,4,53.025020599365234,129.2249755859375,93.9982328414917,2.299999952316284
20200618220017_ML2.9,9.783203636794227,0.22635281027054957,9.872712234703272,7,57.2203483581543,246.26783752441406,157.73618698120117,2.9000000953674316
20200619010812_ML3.1,9.88433644769692,0.4877028718901294,10.036433989901724,6,52.19199752807617,238.8785400390625,150.34108289082846,3.0999999046325684
20200622151923_ML3.3,10.35724154141571,0.26116942046593966,10.45419795899769,8,59.316219329833984,245.51806640625,162.5329909324646,3.299999952316284
20200626193357_ML3.8,10.633726707448112,0.32366238934481617,10.539580740291534,8,69.61004638671875,302.130126953125,217.85336303710938,3.799999952316284
20200628044025_ML2.6,9.779410601968122,0.0732172829049782,9.779410601968122,2,72.59306335449219,124.63356018066406,98.61331176757812,2.5999999046325684
20200727051155_ML5.0,12.049100212692533,0.2875381503446292,12.002327468408104,13,65.95845794677734,297.49127197265625,191.8182173508864,5.0
20200727051157_ML5.1,12.02645533350648,0.2801682716691842,11.995001442011723,14,65.70318603515625,297.49127197265625,190.67348861694336,5.049999952316284
20200727053656_ML3.0,10.116985452786576,0.5067275655652592,9.840652269944831,7,66.88668060302734,211.7374267578125,138.3977334158761,3.0
20200727053659_ML3.3,10.136344210266635,0.46423115296858447,10.050568719402875,8,66.88668060302734,211.7374267578125,144.57029247283936,3.149999976158142
20200727084957_ML3.4,10.418918541334284,0.4005054839458762,10.324275463561857,4,63.28534698486328,147.3077392578125,94.86544418334961,3.4000000953674316
20200727084958_ML3.4,10.385136309452927,0.48830087261472394,10.411182737615666,7,64.24407958984375,199.25115966796875,134.4004353114537,3.4000000953674316
20200727091456_ML3.3,10.44067462277201,0.4602458934585181,10.366572592606143,4,65.10099792480469,147.09132385253906,94.63487434387207,3.299999952316284
20200727091458_ML3.4,10.400085802187245,0.5575828219283443,10.466134819834064,7,63.89535140991211,199.09970092773438,135.60139955793107,3.4000000953674316
20200727162248_ML2.6,9.787507015102936,0.8741480351234576,9.787507015102936,2,65.42149353027344,94.97087860107422,80.19618606567383,2.5999999046325684
20200727231556_ML3.4,10.388698722327822,0.34939573858376716,10.370717707077999,4,62.91695785522461,148.38209533691406,95.49907207489014,3.4000000953674316
20200727231559_ML3.0,10.32550308590057,0.5296924374881614,10.491445064893668,7,62.71998596191406,197.7621307373047,134.50647953578405,3.0
20200728012456_ML4.1,11.091049569822697,0.38312439605818854,11.06089970550686,7,63.70561599731445,205.37399291992188,136.87897109985352,4.099999904632568
20200728012458_ML3.8,11.102296954719389,0.4132789820571874,11.057650259338537,7,64.82554626464844,205.37399291992188,136.60171399797713,3.885714224406651
20200728022652_ML2.4,8.753542069501073,1.4991300647318417,8.959156659846514,3,12.192464828491211,94.87798309326172,57.35124905904134,2.4000000953674316
20200728045956_ML3.1,10.20550446572346,0.50713707706851,10.123750819146439,4,65.14823913574219,149.78021240234375,96.18547058105469,3.0999999046325684
20200728045959_ML3.5,10.239362082198646,0.4539632383855197,10.18852004772908,6,63.811134338378906,183.78489685058594,122.41783142089844,3.5
20200728055918_ML2.7,9.837809564459853,0.7246699000007806,9.837809564459853,2,62.46263885498047,97.7876968383789,80.12516784667969,2.700000047683716
20200728110657_ML3.4,10.491639345341307,0.42193551848960026,10.465019173669353,4,65.06594848632812,148.76513671875,95.59742736816406,3.4000000953674316
20200728110658_ML3.4,10.389113178011348,0.5444926032435878,10.58656186150669,7,64.4041519165039,199.55836486816406,135.27783530099052,3.4000000953674316
20200728132556_ML3.5,10.536554321311343,0.43347035605022105,10.531688646380493,7,64.3010482788086,214.28529357910156,137.38510240827287,3.5
20200728132559_ML3.4,10.388857108691608,0.5349173832423036,10.425490902319343,8,63.107669830322266,214.28529357910156,144.88932943344116,3.4125000834465027
20200728141056_ML2.4,8.588292151228787,1.5851261195099091,8.853831038239289,3,11.588639259338379,97.61648559570312,57.399647076924644,2.4000000953674316
20200731222756_ML3.7,10.610835492496715,0.38142867648959766,10.452967841841732,9,65.8349380493164,246.579833984375,166.51826900906033,3.700000047683716
20200731225156_ML4.0,10.631887710990702,0.25973077828911734,10.724494377911844,6,147.56900024414062,368.4537353515625,281.36446889241535,4.0
20200803101456_ML3.4,10.364455605084979,0.3095426227976782,10.32464850391467,7,61.84349822998047,233.12112426757812,153.65546308244978,3.4000000953674316
20200803101458_ML3.5,10.26378500277265,0.37252478106608555,10.32464850391467,7,64.52157592773438,233.12112426757812,165.53717912946428,3.200000047683716
20200804151956_ML3.0,10.028872484012453,0.4898732652827087,9.871502223269829,4,67.67330169677734,214.20498657226562,111.86663246154785,3.0
20200804152104_ML3.0,9.935385059621874,0.30710682161579955,9.886662323900222,8,72.2721939086914,246.86891174316406,170.28267002105713,3.0
20200806104620_ML2.8,9.80426467720028,0.3726982182361768,9.704911018654949,7,67.31633758544922,251.04013061523438,160.44742693219865,2.799999952316284
20200806232756_ML3.3,10.411693461296704,0.5922470131299166,10.181543492733898,4,67.25849151611328,212.68930053710938,111.0097427368164,3.299999952316284
20200806232757_ML3.3,10.494962347773507,0.48479371204217303,10.388531321586113,6,67.25849151611328,212.68930053710938,134.2056795756022,3.299999952316284
20200807031756_ML3.1,10.145387983704403,0.5076753119116559,10.030102295813434,3,63.478309631347656,96.37052154541016,77.71253204345703,3.0999999046325684
20200817011156_ML4.4,11.241216238719078,0.23954247795735928,11.230878778519214,11,59.82718276977539,277.5130920410156,176.10854721069336,4.400000095367432
20200817011159_ML4.3,11.248477656843924,0.29020037162363016,11.230878778519214,9,61.30988311767578,243.72039794921875,160.2929170396593,4.333333492279053
20200817012514_ML4.1,10.979641442748852,0.3577034451885694,10.953401794414258,9,64.73519897460938,235.72238159179688,163.97719065348306,4.099999904632568
20200817012956_ML3.2,10.212744233923235,0.8431742972541489,10.212744233923235,2,65.17444610595703,95.31470489501953,80.24457550048828,3.200000047683716
20200817014256_ML3.3,10.413103210738544,0.5332056152454077,10.364477496590773,5,63.559635162353516,212.84523010253906,147.14424667358398,3.299999952316284
20200817032103_ML3.0,9.41830657867214,1.343192774234281,9.66320243890297,8,12.066993713378906,245.6800079345703,148.0958776473999,3.0
20200817032104_ML3.0,8.876046613768532,2.2901305862713595,9.793573532963304,3,12.066993713378906,75.85629272460938,50.056287129720054,3.0
20200817060033_ML3.2,9.295484864202432,1.36993481700278,9.684306947857646,5,14.857979774475098,214.80148315429688,127.28431797027588,3.200000047683716
20200819182656_ML2.7,9.522899397163624,0.3992634201120482,9.569871819071167,3,180.25051879882812,204.85989379882812,190.97840372721353,2.700000047683716
20200822041526_ML3.4,10.397905323756456,0.48984719774393837,10.350887918601634,8,74.98662567138672,296.095703125,182.52057552337646,3.4000000953674316
20200825071005_ML2.5,9.395894835374317,,9.395894835374317,1,71.51637268066406,71.51637268066406,71.51637268066406,2.5
20200825213422_ML2.6,10.216906549389984,0.5931653476758043,9.924950689831768,3,70.33555603027344,189.5228271484375,125.78313700358073,2.5999999046325684
20200831092647_ML2.7,10.09808011055618,,10.09808011055618,1,77.16878509521484,77.16878509521484,77.16878509521484,2.700000047683716
20200919214822_ML2.6,10.449337480278675,,10.449337480278675,1,66.7590103149414,66.7590103149414,66.7590103149414,2.5999999046325684
20200921012456_ML3.1,10.286105294838007,0.3839204730132865,10.241125158409538,6,63.53487014770508,205.33290100097656,128.71280733744302,3.0999999046325684
20200924135442_ML3.0,10.49367339762373,0.3565954386700984,10.49367339762373,2,69.58793640136719,178.31431579589844,123.95112609863281,3.0
20200925013722_ML3.0,10.258702500944725,,10.258702500944725,1,141.1455841064453,141.1455841064453,141.1455841064453,3.0
20201018234402_ML2.1,9.185333705713251,,9.185333705713251,1,74.2062759399414,74.2062759399414,74.2062759399414,2.0999999046325684
20201020115856_ML2.6,9.815291774138172,0.4283575920768839,9.657912693868928,6,84.97126007080078,187.2171173095703,126.88981374104817,2.5999999046325684
20201102195406_ML3.5,10.184892747279228,0.19238967196632126,10.245269000951211,4,205.4311065673828,354.8345947265625,288.66773223876953,3.5
20201108203714_ML2.0,9.20440443604896,0.8163056209143518,9.118844752625385,5,49.23745346069336,129.8447723388672,97.48417129516602,2.0
20201111071724_ML3.0,10.38602004653333,0.5417588815196609,10.224432474814593,3,68.07196044921875,145.11990356445312,95.01834615071614,3.0
20201120004642_ML2.9,9.77590287102045,0.5701660905698261,9.691178155593201,4,63.6389274597168,205.41310119628906,124.08411693572998,2.9000000953674316
20201125102131_ML2.8,9.411360895145403,0.8047504899373753,9.64589232013401,7,28.546560287475586,244.5435791015625,130.5538556235177,2.799999952316284
20201203115000_ML2.3,9.505263869590703,0.2544132267042038,9.429006878267236,4,55.045074462890625,208.39720153808594,136.49962425231934,2.299999952316284
20201222180813_ML2.4,9.676750909814887,0.22136928120525373,9.644234098058476,4,67.7736587524414,172.5599365234375,120.4410171508789,2.4000000953674316
20201222234726_ML2.5,9.835988981289711,0.03974529617996904,9.835988981289711,2,88.58618927001953,108.76126861572266,98.6737289428711,2.5
20201223070421_ML2.4,8.589001789224252,1.4762666986894855,8.589001789224252,2,19.731571197509766,54.177425384521484,36.954498291015625,2.4000000953674316
20201230190235_ML3.3,10.741229601184555,0.96699297118986,10.495381062047564,4,132.37298583984375,328.7839050292969,239.8189468383789,3.299999952316284
20210106083602_ML2.7,9.816641129771824,0.43814377410298894,9.816641129771824,2,70.46802520751953,147.6573486328125,109.06268692016602,2.700000047683716
20210110055921_ML2.7,9.57546327698846,0.4877464651377709,9.437658973177307,7,26.45224952697754,232.32424926757812,129.58192416599817,2.700000047683716
20210112211631_ML3.6,10.30760233772023,0.37892454579487955,10.175450227903857,10,62.341575622558594,438.94598388671875,294.0946899414063,3.5999999046325684
20210115150808_ML2.9,9.810905896472047,0.330175687058905,9.729996401201074,5,70.27420043945312,423.79443359375,226.75540466308593,2.9000000953674316
20210205231951_ML2.8,9.630479761496384,0.4101332688576249,9.619285844867987,9,28.658479690551758,279.9127502441406,174.78998544481067,2.799999952316284
20210213231042_ML2.9,9.832713934806728,0.19311003389635487,9.919722795665137,3,114.33168029785156,272.4219055175781,184.10491943359375,2.9000000953674316
20210407045342_ML2.1,9.101103000218203,0.3210028335186572,9.101103000218203,2,121.21533203125,132.44883728027344,126.83208465576172,2.0999999046325684
20210420044650_ML2.1,9.394615140247716,,9.394615140247716,1,144.1045379638672,144.1045379638672,144.1045379638672,2.0999999046325684
20210510232452_ML2.8,9.661792499880105,0.2123882779174931,9.751371616393559,6,68.60213470458984,239.77444458007812,158.6014493306478,2.799999952316284
20210515080300_ML2.8,10.038733216949575,0.2875439399737172,10.056347872536353,7,65.23145294189453,234.44544982910156,150.24195861816406,2.799999952316284
20210525004621_ML2.4,8.497253687114284,0.7929077567955061,8.497253687114284,2,44.1538200378418,67.81270599365234,55.98326301574707,2.4000000953674316
20210526034133_ML2.2,9.54043428260765,0.4530181109784649,9.587729335785678,3,65.70332336425781,102.9599838256836,80.38187408447266,2.200000047683716
20210609163430_ML2.5,9.720277426031503,0.16267207601369466,9.632935821735682,3,110.37627410888672,179.7003936767578,137.86467997233072,2.5
20210614220447_ML2.2,9.52597569796215,0.2828288929099932,9.476159449884614,3,74.73909759521484,241.95301818847656,149.63710276285806,2.200000047683716
20210825121410_ML2.4,9.445226984208102,,9.445226984208102,1,189.46090698242188,189.46090698242188,189.46090698242188,2.4000000953674316
20210831094010_ML2.6,9.972674096233986,,9.972674096233986,1,142.94488525390625,142.94488525390625,142.94488525390625,2.5999999046325684
20210902101042_ML2.3,9.021309273550596,0.4055684102795113,9.021309273550596,2,42.90880584716797,116.77599334716797,79.84239959716797,2.299999952316284
20211007200339_ML2.2,9.563216890622428,0.602842769829704,9.51995514246461,9,30.988466262817383,207.98324584960938,123.5655968983968,2.200000047683716
20211020081743_ML2.1,9.471828063431513,0.18766835663069073,9.520885326214938,5,72.29978942871094,161.00205993652344,104.02951354980469,2.0999999046325684
20211024194709_ML2.0,9.295302314111717,0.1340758375688836,9.295302314111717,2,104.77222442626953,135.1254119873047,119.94881820678711,2.0
20211108123654_ML3.0,10.14047323838255,0.37863629155103173,10.173697979007382,7,73.2193832397461,298.4634704589844,175.73789760044642,3.0
20211108123705_ML3.0,10.205087901130161,0.3764382864044966,10.261439294321143,6,75.95010375976562,301.4239807128906,161.1903928120931,3.0
20211126213529_ML2.5,9.332530764588489,0.8965365790589633,9.548749029933603,4,37.54666519165039,160.88165283203125,114.80273342132568,2.5
20211204180121_ML2.3,9.655181478521119,0.3423947914136022,9.655181478521119,2,100.3254165649414,128.27883911132812,114.30212783813477,2.299999952316284
20211206213635_ML2.6,9.464369165202202,0.29178023807754133,9.380723616578997,13,59.36248779296875,205.96852111816406,133.0919212928185,2.5999999046325684
20211215045136_ML2.5,9.546562172473909,0.4033964668455764,9.471154262189708,4,58.16337966918945,101.59280395507812,82.69347667694092,2.5
20211231224607_ML1.4,8.901738048704884,0.6197277130029474,9.095592565584752,7,34.69099807739258,111.96871948242188,74.26644461495536,1.399999976158142
20220110000819_ML2.4,9.189638943740691,0.7273667326374739,9.556466779490123,3,31.391878128051758,77.91838073730469,58.8576234181722,2.4000000953674316
20220202053210_ML2.0,8.665292618774885,0.44212723264897585,8.516289112689115,3,26.10358238220215,107.36385345458984,56.73748461405436,2.0
20220225232019_ML2.2,9.060658756977814,0.6922369978604423,9.254880872069123,8,29.568105697631836,152.68450927734375,86.99139833450317,2.200000047683716
20220314022136_ML3.9,10.056290955233347,0.781869774787349,10.055163366874819,10,37.661930084228516,355.6713562011719,219.39798583984376,3.5999999046325684
20220420215406_ML2.0,9.043524547237684,0.5648187166863234,9.290607137130545,7,33.33381652832031,138.77232360839844,90.96616799490792,2.0
20220422111325_ML3.2,9.637611013952979,0.8671148629166289,9.995119291049406,15,29.111406326293945,292.0296936035156,101.8261068979899,3.200000047683716
20220501120401_ML2.3,8.493260555135079,0.9047028386327363,8.894117079023106,4,18.875980377197266,93.63847351074219,54.550660133361816,2.299999952316284
20220519005706_ML2.5,9.154382391390637,0.39469035172072076,9.33022082792109,7,37.500335693359375,129.37359619140625,74.2869518824986,2.5
20220604183510_ML2.6,8.699227483493686,0.8428065456795091,9.1512262708892,7,35.44694137573242,116.00176239013672,67.44331359863281,2.5999999046325684
20220611014132_ML3.7,10.582350138196238,0.22716030620640396,10.54944638298008,15,89.5458984375,392.67138671875,192.4748041788737,3.700000047683716
20220618094610_ML2.5,8.856544948627253,0.7269850099296017,8.905750226861185,8,27.74997329711914,75.6282730102539,50.2697229385376,2.5
20220711235115_ML2.9,9.99489542103907,0.25480937112525537,10.027483916325064,11,95.57835388183594,195.76724243164062,144.75285755504262,2.9000000953674316
20220711235115_ML3.0,9.941304008234708,0.27475179534560135,9.88281611206339,10,92.15674591064453,191.53494262695312,145.69339904785156,3.0
20220717095218_ML3.4,9.41064191248132,1.0398368548636059,9.885870680292348,18,31.262065887451172,354.62054443359375,136.59389983283148,3.4000000953674316
20220730165146_ML3.7,10.498401048649367,0.2680521173887927,10.462248128872115,20,61.74528121948242,539.72265625,234.47345352172852,3.700000047683716
20220804115123_ML2.4,8.243000127238771,0.30336018832117057,8.214135724383855,4,32.3752555847168,45.57508087158203,38.04384899139404,2.4000000953674316
20220806153901_ML2.5,8.730127614917386,0.515078555295715,8.934469011014501,4,44.41045379638672,103.62149047851562,79.11233901977539,2.5
20220809202829_ML-12345.0,10.430491725379156,0.29786470755592365,10.393316306657752,17,65.9883804321289,440.6778564453125,212.07608750287224,
20220816173801_ML2.8,10.02805436710573,0.7238385358228099,9.843874885112708,9,107.72798919677734,458.44775390625,173.70338185628256,2.799999952316284
20220823115709_ML2.5,8.419074442463659,1.3927445773784264,8.419074442463659,2,19.05827522277832,64.89669799804688,41.9774866104126,2.5
20220902201805_ML2.8,9.749531699138158,0.30369246038866543,9.813109571305294,11,57.2039680480957,196.2291717529297,113.456336628307,2.799999952316284
20220905213036_ML2.8,8.800250253333358,0.7138395769568436,8.931767052535555,8,22.502256393432617,73.4523696899414,52.43988299369812,2.799999952316284
20220908002207_ML2.5,9.70192579028902,0.09052216786954054,9.669036765772686,3,55.46354675292969,191.8787384033203,111.08838144938152,2.5
20220916102613_ML2.2,8.413953206317512,0.722211156152703,8.582813420619466,6,22.83022117614746,62.14286804199219,44.95511722564697,2.200000047683716
20221002015545_ML3.7,10.504963265451355,0.2521192287467743,10.48646215970431,20,60.14170837402344,278.08233642578125,181.15037117004394,3.700000047683716
20221003063414_ML2.8,9.779076319851052,0.16273833878924693,9.769364812472343,12,57.762229919433594,243.23573303222656,163.8638973236084,2.799999952316284
20221003205912_ML2.3,9.27494773653197,0.32628931384889454,9.318379963045217,11,55.67072296142578,214.63987731933594,156.00266890092328,2.299999952316284
20221005183619_ML3.2,10.099977081942555,0.2429945493676751,10.06954708224664,20,61.225791931152344,279.30853271484375,176.10160369873046,3.200000047683716
20221010192653_ML3.9,10.58424655416231,0.6368506595309175,10.568949338231784,16,35.482643127441406,385.85809326171875,171.27190256118774,3.9000000953674316
20221012214312_ML2.6,9.522866126946566,0.17038679383804234,9.578484170505662,9,69.37094116210938,164.28041076660156,128.69400872124567,2.5999999046325684
20221214080718_ML4.0,10.55498033706232,0.5538862585144898,10.574345773690101,14,25.261384963989258,240.4861602783203,177.0814074107579,4.0
20221217150127_ML2.7,9.659199540311691,0.6221619245101924,9.792227028860655,5,24.040876388549805,174.2421112060547,113.437504196167,2.700000047683716
20221227180633_ML2.7,10.280584310745,0.4840762265500348,10.428518091967481,3,30.122480392456055,216.50645446777344,130.0808811187744,2.700000047683716
20221229075129_ML3.7,10.625843359657345,0.29150032170267315,10.585474313701429,18,78.12699127197266,289.6473693847656,203.47246424357095,3.700000047683716
